Unnamed: 0,Date,User,Tweet,Location,ppt,sentiment
75,2023-04-10 01:46:01.717412935,User_74,rt @abdulhaadi119: #mimpimuhammadqasim akan terus menerus menjadi kenyataan. janganlah kita menjadi orang-orang yang lalai dan menyesal di…,"Bekasi, Indonesia","['rt', 'abdulhaadi119', 'mimpimuhammadqasim', 'terus', 'terus', 'jadi', 'nyata', 'jangan', 'jadi', 'orang', 'lalai', 'sesal', 'di']",netral
76,2023-04-10 01:47:27.686567164,User_75,"@jokowi minyak mahal
cabe mahal
blusukan sana sini ga ad hasil
#gaikhlasbayarpajak","Surabaya, Indonesia","['jokowi', 'minyak', 'mahal', 'cabe', 'mahal', 'blusukan', 'sana', 'sini', 'ga', 'ad', 'hasil', 'gaikhlasbayarpajak']",positif
77,2023-04-10 01:48:53.655721393,User_76,@gratisterbaik @jokowi segala warga negara bersamaan kedudukannya di dalam hukum dan pemerintahan dan wajib menjunj… https://t.co/iwemkbdrlf,"Surabaya, Indonesia","['gratisterbaik', 'jokowi', 'segala', 'warga', 'negara', 'sama', 'duduk', 'hukum', 'perintah', 'wajib', 'menjunj', 'https', 't', 'co', 'iwemkbdrlf']",netral
78,2023-04-10 01:50:19.624875621,User_77,pak @jokowi lawan pandemi https://t.co/bwbroxvr8n,"Bekasi, Indonesia","['pak', 'jokowi', 'lawan', 'pandemi', 'https', 't', 'co', 'bwbroxvr8n']",netral
79,2023-04-10 01:51:45.594029850,User_78,rt @blookier: gimana ini @jokowi ? nakes mau sampai kapan kalian perlakukan kaya gini? kalo ga dibayar apa kami berhak berhenti kerja? nura…,"Bekasi, Indonesia","['rt', 'blookier', 'gimana', 'jokowi', 'nakes', 'mau', 'kapan', 'kalian', 'laku', 'kaya', 'gin', 'kalo', 'ga', 'bayar', 'apa', 'hak', 'henti', 'kerja', 'nura']",netral
80,2023-04-10 01:53:11.563184079,User_79,"dana desa untuk ketahanan pangan capai 11,47 t
.
mantap pak @jokowi https://t.co/kc76nmfrgg","Bandung, Indonesia","['dana', 'desa', 'tahan', 'pangan', 'capai', '11', '47', 't', 'mantap', 'pak', 'jokowi', 'https', 't', 'co', 'kc76nmfrgg']",netral
81,2023-04-10 01:54:37.532338308,User_80,@tjitrosoenarjo @divhumas_polri @listyosigitp jika kasus di internal polri saja sudah dikelabui bagamana dengan kas… https://t.co/jocibkjtm7,"Surabaya, Indonesia","['tjitrosoenarjo', 'divhumas', 'polri', 'listyosigitp', 'kasus', 'internal', 'polri', 'labu', 'bagamana', 'kas', 'https', 't', 'co', 'jocibkjtm7']",negatif
82,2023-04-10 01:56:03.501492537,User_81,"@romeowalker19 @kpk_ri @jokowi negara kita udh macam pny 2 ""polisi"" utk urusan korupsi...yudikatif dg polrinya, eks… https://t.co/azlehgejr1","Bandung, Indonesia","['romeowalker19', 'kpk', 'ri', 'jokowi', 'negara', 'udh', 'macam', 'pny', '2', 'polisi', 'utk', 'urus', 'korupsi', 'yudikatif', 'dg', 'polrinya', 'eks', 'https', 't', 'co', 'azlehgejr1']",negatif
83,2023-04-10 01:57:29.470646766,User_82,pak @jokowi gas pol ketahanan pangan https://t.co/pjehpi5buc,"Jakarta, Indonesia","['pak', 'jokowi', 'gas', 'pol', 'tahan', 'pangan', 'https', 't', 'co', 'pjehpi5buc']",netral
84,2023-04-10 01:58:55.439800995,User_83,rt @h4t14k4ln4l42: bisa tidak @jokowi menyelesaikan kekisruhan ini agar dihentikan dan berfihak ke rakyat...? saya angkat topi buat anda..…,"Surabaya, Indonesia","['rt', 'h4t14k4ln4l42', 'jokowi', 'selesai', 'kisruh', 'henti', 'berfihak', 'rakyat', 'angkat', 'topi', 'buat', 'anda']",negatif
85,2023-04-10 02:00:21.408955223,User_84,@jokowi maju kena mundur kena.....,"Surabaya, Indonesia","['jokowi', 'maju', 'kena', 'mundur', 'kena']",negatif
86,2023-04-10 02:01:47.378109452,User_85,@larosa99191235 @lazadaidcare @lazadaid @cnnindonesia @detikcom @blt082281060151 @jokowi sama gan...tanda2 mau bang… https://t.co/9sdolyqbwt,"Jakarta, Indonesia","['larosa99191235', 'lazadaidcare', 'lazadaid', 'cnnindonesia', 'detikcom', 'blt082281060151', 'jokowi', 'sama', 'gan', 'tanda2', 'mau', 'bang', 'https', 't', 'co', '9sdolyqbwt']",negatif
87,2023-04-10 02:03:13.347263681,User_86,"betul. baru hutang rp 748 triliun aja sudah chaos &amp; pejabatnya melarikan diri. kita sih tenang aja, meski hutang &gt;… https://t.co/utqu3ihhkm","Jakarta, Indonesia","['betul', 'baru', 'hutang', 'rp', '748', 'triliun', 'aja', 'chaos', 'amp', 'jabat', 'lari', 'diri', 'sih', 'tenang', 'aja', 'meski', 'hutang', 'gt', 'https', 't', 'co', 'utqu3ihhkm']",positif
88,2023-04-10 02:04:39.316417910,User_87,@jokowi muhun pak leres kade nincak cangkang cau ahhh,"Jakarta, Indonesia","['jokowi', 'muhun', 'pak', 'les', 'kade', 'nincak', 'cangkang', 'cau', 'ahhh']",negatif
89,2023-04-10 02:06:05.285572139,User_88,rt @odhe231: kembalikan kepartainya pak @jokowi @kspgoid https://t.co/1mmddyla0g,"Bandung, Indonesia","['rt', 'odhe231', 'kembali', 'partai', 'pak', 'jokowi', 'kspgoid', 'https', 't', 'co', '1mmddyla0g']",netral
90,2023-04-10 02:07:31.254726368,User_89,@johnsonpurbash @nyaiibubu @cnnindonesia @hariankompas @tmcpoldametro @metro_tv @divhumas_polri @jokowi… https://t.co/cx3p984ffx,"Surabaya, Indonesia","['johnsonpurbash', 'nyaiibubu', 'cnnindonesia', 'hariankompas', 'tmcpoldametro', 'metro', 'tv', 'divhumas', 'polri', 'jokowi', 'https', 't', 'co', 'cx3p984ffx']",positif
91,2023-04-10 02:08:57.223880597,User_90,"rt @erickthohir: perjalanan pagi ini bersama presiden @jokowi, pak @pramonoanung dan pak @syahrul_yl. disambut hangat wakil gubernur jawa b…","Jakarta, Indonesia","['rt', 'erickthohir', 'jalan', 'pagi', 'sama', 'presiden', 'jokowi', 'pak', 'pramonoanung', 'pak', 'syahrul', 'yl', 'sambut', 'hangat', 'wakil', 'gubernur', 'jawa', 'b']",negatif
92,2023-04-10 02:10:23.193034825,User_91,@erickthohir @jokowi gak salah tuh followers 300k lebih yang like cuma 550 🤣🤣🤣 tutup akun aja mas,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'gak', 'salah', 'tuh', 'followers', '300k', 'lebih', 'like', 'cuma', '550', 'tutup', 'akun', 'aja', 'mas']",positif
93,2023-04-10 02:11:49.162189054,User_92,@erickthohir @jokowi bantuan secomot emang bisa memacu pertumbuhan ekonomi cuy,"Bandung, Indonesia","['erickthohir', 'jokowi', 'bantu', 'comot', 'emang', 'pacu', 'tumbuh', 'ekonomi', 'cuy']",positif
94,2023-04-10 02:13:15.131343283,User_93,@erickthohir @jokowi mau ketawa takut dosa,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'mau', 'ketawa', 'takut', 'dosa']",positif
95,2023-04-10 02:14:41.100497512,User_94,@erickthohir @jokowi haduh apa ga malu dukacangin ama nitizen,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'haduh', 'apa', 'ga', 'malu', 'dukacangin', 'ama', 'nitizen']",positif
96,2023-04-10 02:16:07.069651741,User_95,@tjitrosoenarjo @jokowi pasti ruwet laah... menyangkut kehormatan institusi tentunya,"Bekasi, Indonesia","['tjitrosoenarjo', 'jokowi', 'ruwet', 'laah', 'sangkut', 'hormat', 'institusi', 'tentu']",negatif
97,2023-04-10 02:17:33.038805970,User_96,"rt @the_plu: #indonesian president @jokowi inaugurated #garuda #vishnu statue, world’s tallest #hindu sculpture, in #bali in presence of co…","Bekasi, Indonesia","['rt', 'the', 'plu', 'indonesian', 'president', 'jokowi', 'inaugurated', 'garuda', 'vishnu', 'statue', 'world', 's', 'tallest', 'hindu', 'sculpture', 'in', 'bal', 'in', 'presence', 'of', 'co']",positif
98,2023-04-10 02:18:59.007960199,User_97,@mihrabku @helineningrat @jokowi ok dimana,"Surabaya, Indonesia","['mihrab', 'helineningrat', 'jokowi']",positif
99,2023-04-10 02:20:24.977114427,User_98,rt @the_plu: thousands attended the ceremony where traditional dancers performed &amp; fireworks lit up the night sky in celebration of #indone…,"Bekasi, Indonesia","['rt', 'the', 'plu', 'thousands', 'attended', 'the', 'ceremony', 'where', 'traditional', 'dancers', 'performed', 'amp', 'fireworks', 'lit', 'up', 'the', 'night', 'sky', 'in', 'celebration', 'of', 'indone']",negatif
100,2023-04-10 02:21:50.946268656,User_99,"rt @nicho_silalahi: brengsek nih mentri, lo digaji dan dibiayai rakyat buat stabilitas harga² kebutuhan, bukan untuk berkampanye menangkan…","Surabaya, Indonesia","['rt', 'nicho', 'silalahi', 'brengsek', 'nih', 'tri', 'lo', 'gaji', 'biaya', 'rakyat', 'buat', 'stabilitas', 'harga', 'butuh', 'bukan', 'kampanye', 'menang']",positif
101,2023-04-10 02:23:16.915422885,User_100,@rafifauliyan @erickthohir @jokowi nah ini lbih cerdas idenya,"Bekasi, Indonesia","['rafifauliyan', 'erickthohir', 'jokowi', 'nah', 'lbih', 'cerdas', 'ide']",netral
102,2023-04-10 02:24:42.884577114,User_101,"rt @iamjackthe: @erickthohir @jokowi amplop?
penguasa tp ga paham macro..mana ada beginian memberikan impact pertumbuhan ekonomi.
🤣🤣🤣🤣
ekon…","Bekasi, Indonesia","['rt', 'iamjackthe', 'erickthohir', 'jokowi', 'amplop', 'kuasa', 'tp', 'ga', 'paham', 'macro', 'mana', 'begini', 'beri', 'impact', 'tumbuh', 'ekonomi', 'ekon']",netral
103,2023-04-10 02:26:08.853731343,User_102,@genbewise @erickthohir @jokowi cukup kaya gini serakah ke yutuber aja hhhhh....priseden tugas lebih luas .,"Bandung, Indonesia","['genbewise', 'erickthohir', 'jokowi', 'cukup', 'kaya', 'gin', 'serakah', 'yutuber', 'aja', 'hhhhh', 'priseden', 'tugas', 'lebih', 'luas']",netral
104,2023-04-10 02:27:34.822885572,User_103,"rt @nyaiibubu: adilkah ini ???
bu guru yang hina rizieq dinonaktifkan...
halo pak menteri @nadiemmakarim @kemdikbud_ri @divhumas_polri le…","Bekasi, Indonesia","['rt', 'nyaiibubu', 'adil', 'bu', 'guru', 'hina', 'rizieq', 'nonaktif', 'halo', 'pak', 'menteri', 'nadiemmakarim', 'kemdikbud', 'ri', 'divhumas', 'polri', 'le']",negatif
105,2023-04-10 02:29:00.792039800,User_104,"@puspaswarna @kpk_ri hanya bisa ber andai2 mpus, presiden @jokowi sudi dg serius memfungsikan kembali @kpk_ri sesu… https://t.co/bvpoxykz5t","Surabaya, Indonesia","['puspaswarna', 'kpk', 'ri', 'ber', 'andai2', 'mpus', 'presiden', 'jokowi', 'sudi', 'dg', 'serius', 'fungsi', 'kpk', 'ri', 'sesu', 'https', 't', 'co', 'bvpoxykz5t']",netral
106,2023-04-10 02:30:26.761194029,User_105,"@erickthohir @jokowi yang gw karang dalam pemikiran gw.
segala bentuk pencitraan pemimpin apa yang ia janjikan, ia… https://t.co/nsoxjzwz4q","Bandung, Indonesia","['erickthohir', 'jokowi', 'gw', 'karang', 'pikir', 'gw', 'segala', 'bentuk', 'citra', 'pimpin', 'apa', 'janji', 'ia', 'https', 't', 'co', 'nsoxjzwz4q']",negatif
107,2023-04-10 02:31:52.730348258,User_106,"hai, aku membagikan wisata dari aplikasi #desawisatanusantara #sdgsdesa @jokowi @halimiskandarnu @imansyukri… https://t.co/efr2qpuzur","Surabaya, Indonesia","['hai', 'aku', 'bagi', 'wisata', 'aplikasi', 'desawisatanusantara', 'sdgsdesa', 'jokowi', 'halimiskandarnu', 'imansyukri', 'https', 't', 'co', 'efr2qpuzur']",positif
108,2023-04-10 02:33:18.699502487,User_107,@fredmansel @iqbaal_7 @detikcom @jokowi yg goblok siapa yg suruh pindah siapa?,"Bandung, Indonesia","['fredmansel', 'iqbaal', '7', 'detikcom', 'jokowi', 'yg', 'goblok', 'siapa', 'yg', 'suruh', 'pindah', 'siapa']",positif
109,2023-04-10 02:34:44.668656716,User_108,"@erickthohir @jokowi caranya itu menjaga harga komoditas, harga sembako, dan harga bbm tetap stabil dan terjangkau… https://t.co/0ffotj5ulb","Bekasi, Indonesia","['erickthohir', 'jokowi', 'cara', 'jaga', 'harga', 'komoditas', 'harga', 'sembako', 'harga', 'bbm', 'tetap', 'stabil', 'jangkau', 'https', 't', 'co', '0ffotj5ulb']",netral
110,2023-04-10 02:36:10.637810945,User_109,"@ari3pras @jokowi saat ini wakapolri turun langsung olah tkp, trus gada polisi yg komen lucu lagi seperti yg sudah2… https://t.co/lm4ncyndi6","Bandung, Indonesia","['ari3pras', 'jokowi', 'wakapolri', 'turun', 'langsung', 'olah', 'tkp', 'trus', 'gada', 'polisi', 'yg', 'komen', 'lucu', 'yg', 'sudah2', 'https', 't', 'co', 'lm4ncyndi6']",netral
111,2023-04-10 02:37:36.606965174,User_110,"rt @ngurahwidyaarta: menteri desa pdtt harapkan bumdesa jadi ujung tonggak perubahan ekonomi.
sumber: https://t.co/eir1ivj1wz
@jokowi
@hali…","Bandung, Indonesia","['rt', 'ngurahwidyaarta', 'menteri', 'desa', 'pdtt', 'harap', 'bumdesa', 'jadi', 'ujung', 'tonggak', 'ubah', 'ekonomi', 'sumber', 'https', 't', 'co', 'eir1ivj1wz', 'jokowi', 'hal']",negatif
112,2023-04-10 02:39:02.576119402,User_111,@partaisocmed @ccicpolri @divhumas_polri @jokowi ayo pak itulo mereka mau makar. masak dibiarin. dan buat polri...… https://t.co/izo8mbnlqm,"Bandung, Indonesia","['partaisocmed', 'ccicpolri', 'divhumas', 'polri', 'jokowi', 'ayo', 'pak', 'itulo', 'mau', 'makar', 'masak', 'dibiarin', 'buat', 'polri', 'https', 't', 'co', 'izo8mbnlqm']",negatif
113,2023-04-10 02:40:28.545273631,User_112,@jokowi halah pak pakk,"Bandung, Indonesia","['jokowi', 'halah', 'pak', 'pakk']",negatif
114,2023-04-10 02:41:54.514427860,User_113,"@ari3pras @jokowi kasus ini ruwet pak pras, yg meriksa nanti siapa? propam? propam menyidik bosnya propam? di ber… https://t.co/cop1silhfu","Jakarta, Indonesia","['ari3pras', 'jokowi', 'kasus', 'ruwet', 'pak', 'pras', 'yg', 'meriksa', 'siapa', 'propam', 'propam', 'sidik', 'bos', 'propam', 'ber', 'https', 't', 'co', 'cop1silhfu']",positif
115,2023-04-10 02:43:20.483582089,User_114,@erickthohir @jokowi kita tak perlu sekolah tinggi2 jk teorinya pertumbuhan ekonomi bs dilakukan dengan meberikan b… https://t.co/6v782ee809,"Bandung, Indonesia","['erickthohir', 'jokowi', 'tak', 'perlu', 'sekolah', 'tinggi2', 'jk', 'teori', 'tumbuh', 'ekonomi', 'bs', 'laku', 'meberikan', 'b', 'https', 't', 'co', '6v782ee809']",netral
116,2023-04-10 02:44:46.452736318,User_115,"rt @jokowi: air adalah kunci bagi ketahanan, kemandirian, dan kedaulatan pangan. karena itulah, kita membangun bendungan di seluruh tanah a…","Surabaya, Indonesia","['rt', 'jokowi', 'air', 'kunci', 'tahan', 'mandiri', 'daulat', 'pangan', 'itu', 'bangun', 'bendung', 'seluruh', 'tanah', 'a']",positif
117,2023-04-10 02:46:12.421890547,User_116,"rt @gank_of_petojo: eh mas! pak @jokowi itu bukan rajapaksa! ingat itu!
rajapaksa dikejar krn gak pernah bagi bobon dan kaos! catat! jgn se…","Surabaya, Indonesia","['rt', 'gank', 'of', 'petojo', 'eh', 'mas', 'pak', 'jokowi', 'bukan', 'rajapaksa', 'ingat', 'itu', 'rajapaksa', 'kejar', 'krn', 'gak', 'pernah', 'bobon', 'kaos', 'catat', 'jgn', 'se']",negatif
118,2023-04-10 02:47:38.391044776,User_117,@jumjumareka @erickthohir @jokowi sukamandi tu nama daerah ya?😀,"Bandung, Indonesia","['jumjumareka', 'erickthohir', 'jokowi', 'sukamandi', 'tu', 'nama', 'daerah', 'ya']",negatif
119,2023-04-10 02:49:04.360199004,User_118,@kohen22 @erickthohir @jokowi dikira se-indonesia goblok kek pasukan cebong semua..,"Surabaya, Indonesia","['kohen22', 'erickthohir', 'jokowi', 'kira', 'se-indonesia', 'goblok', 'kek', 'pasu', 'cebong', 'semua']",positif
120,2023-04-10 02:50:30.329353233,User_119,rt @veelaarhie: meski ga di tanggap @ccicpolri tetep gue laporin akun kadrun anjenk @bobbyandhika11 yg posting editan wajah pa @jokowi !!…,"Jakarta, Indonesia","['rt', 'veelaarhie', 'meski', 'ga', 'tanggap', 'ccicpolri', 'tetep', 'gue', 'laporin', 'akun', 'kadrun', 'anjenk', 'bobbyandhika11', 'yg', 'posting', 'edit', 'wajah', 'pa', 'jokowi']",positif
121,2023-04-10 02:51:56.298507462,User_120,"rt @ferdinandhutah4: tahun 2015, sy pernah advokasi anak2 korban predator sex atas nama ss di kediri jawa timur yg kemudian dihukum penjara…","Jakarta, Indonesia","['rt', 'ferdinandhutah4', 'tahun', '2015', 'sy', 'pernah', 'advokasi', 'anak2', 'korban', 'predator', 'sex', 'atas', 'nama', 'ss', 'diri', 'jawa', 'timur', 'yg', 'kemudian', 'hukum', 'penjara']",positif
122,2023-04-10 02:53:22.267661691,User_121,"@jokowi lombok, bawang merah, mundak kabeh bos.. harga makanan lek mundak yo repot... tulong bos","Surabaya, Indonesia","['jokowi', 'lombok', 'bawang', 'merah', 'mundak', 'kabeh', 'bos', 'harga', 'makan', 'lek', 'mundak', 'yo', 'repot', 'tulong', 'bos']",negatif
123,2023-04-10 02:54:48.236815920,User_122,"@uyaboira pak @jokowi , menteri yg satu ini tolong dikondisikan. kelakuannya sangat menyedihkan.","Bekasi, Indonesia","['uyaboira', 'pak', 'jokowi', 'menteri', 'yg', 'satu', 'kondisi', 'laku', 'sangat', 'sedih']",positif
124,2023-04-10 02:56:14.205970149,User_123,"@genbewise @erickthohir @jokowi lha yaitulah...sekelas memteri harusnya wawasan nasional, bukan wawasan sukamandi.😂","Jakarta, Indonesia","['genbewise', 'erickthohir', 'jokowi', 'lha', 'yaitu', 'kelas', 'memteri', 'harus', 'wawas', 'nasional', 'bukan', 'wawas', 'sukamandi']",positif
125,2023-04-10 02:57:40.175124378,User_124,rt @sastro20200778: @antros21 @teuku_fachrians @jokowi nggk bakalan karena para penggerak model kyak gitu baru menikmati kenyang...,"Bekasi, Indonesia","['rt', 'sastro20200778', 'antros21', 'teuku', 'fachrians', 'jokowi', 'nggk', 'bakal', 'gerak', 'model', 'kyak', 'gitu', 'baru', 'nikmat', 'kenyang']",negatif
126,2023-04-10 02:59:06.144278606,User_125,"@erickthohir @jokowi harusnya semua pasar tradisional seluruh pelosok indonesia diblusukin pak... kok cuman pasar sukamandi aja?
😂😁😀","Surabaya, Indonesia","['erickthohir', 'jokowi', 'harus', 'semua', 'pasar', 'tradisional', 'seluruh', 'pelosok', 'indonesia', 'diblusukin', 'pak', 'kok', 'cuman', 'pasar', 'sukamandi', 'aja']",negatif
127,2023-04-10 03:00:32.113432835,User_126,@erickthohir @jokowi @pramonoanung @syahrul_yl https://t.co/qyv2mkbrf0,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'pramonoanung', 'syahrul', 'yl', 'https', 't', 'co', 'qyv2mkbrf0']",negatif
128,2023-04-10 03:01:58.082587064,User_127,rt @slametp88277496: @antros21 @jokowi https://t.co/b8ulzuhlqo,"Jakarta, Indonesia","['rt', 'slametp88277496', 'antros21', 'jokowi', 'https', 't', 'co', 'b8ulzuhlqo']",negatif
129,2023-04-10 03:03:24.051741293,User_128,rt @slametp88277496: @antros21 @jokowi https://t.co/o8cmmfj9oc,"Bandung, Indonesia","['rt', 'slametp88277496', 'antros21', 'jokowi', 'https', 't', 'co', 'o8cmmfj9oc']",negatif
130,2023-04-10 03:04:50.020895522,User_129,rt @slametp88277496: @antros21 @jokowi https://t.co/wtz6uazji9,"Jakarta, Indonesia","['rt', 'slametp88277496', 'antros21', 'jokowi', 'https', 't', 'co', 'wtz6uazji9']",netral
131,2023-04-10 03:06:15.990049751,User_130,@erickthohir @jokowi model tambal sulam mana ada kekuatan liat tuh jln2 yg diperbaiki dgn cr ini,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'model', 'tambal', 'sulam', 'mana', 'kuat', 'liat', 'tuh', 'jln2', 'yg', 'baik', 'dgn', 'cr']",positif
132,2023-04-10 03:07:41.959203980,User_131,rt @muhamma02131119: @antros21 @jokowi harusnya di indonesia juga spt srilangka krn banyak kebijakan pemerintah pusat yg membuat rakyat sem…,"Bekasi, Indonesia","['rt', 'muhamma02131119', 'antros21', 'jokowi', 'harus', 'indonesia', 'spt', 'srilangka', 'krn', 'banyak', 'bijak', 'perintah', 'pusat', 'yg', 'buat', 'rakyat', 'sem']",positif
133,2023-04-10 03:09:07.928358208,User_132,rt @dampakindra: @antros21 @msaid_didu @jokowi https://t.co/iy85kkp63n,"Bandung, Indonesia","['rt', 'dampakindra', 'antros21', 'msaid', 'didu', 'jokowi', 'https', 't', 'co', 'iy85kkp63n']",positif
134,2023-04-10 03:10:33.897512437,User_133,"rt @antros21: srilanka hari ini,, mau beginikah @jokowi ?? nanya gak dilarang kan ?? https://t.co/y0a9ywabqf","Surabaya, Indonesia","['rt', 'antros21', 'srilanka', 'hari', 'ini', 'mau', 'begini', 'jokowi', 'nanya', 'gak', 'larang', 'kan', 'https', 't', 'co', 'y0a9ywabqf']",netral
135,2023-04-10 03:11:59.866666666,User_134,@erickthohir @jokowi kasih bantuan tak seberapa.. sengsara seumur hidup 🤣,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'kasih', 'bantu', 'tak', 'berapa', 'sengsara', 'umur', 'hidup']",negatif
136,2023-04-10 03:13:25.835820895,User_135,"dalam keterangannya selepas penyerahan, presiden menyampaikan makna iduladha sebagai momen menebarkan kebaikan dan… https://t.co/9mvqf6wd8n","Bandung, Indonesia","['terang', 'lepas', 'serah', 'presiden', 'sampai', 'makna', 'iduladha', 'momen', 'tebar', 'baik', 'dan', 'https', 't', 'co', '9mvqf6wd8n']",positif
137,2023-04-10 03:14:51.804975124,User_136,"usai menunaikan ibadah salat iduladha berjemaah, presiden joko widodo secara simbolis menyerahkan bantuan kemasyara… https://t.co/vkndu6ls9p","Jakarta, Indonesia","['usai', 'tunai', 'ibadah', 'salat', 'iduladha', 'jemaah', 'presiden', 'joko', 'widodo', 'simbolis', 'serah', 'bantu', 'kemasyara', 'https', 't', 'co', 'vkndu6ls9p']",positif
138,2023-04-10 03:16:17.774129353,User_137,rt @raishussin: indonesia is working hard on the food security front ! listen to president @jokowi on the self sufficiency level for rice !…,"Jakarta, Indonesia","['rt', 'raishussin', 'indonesia', 'is', 'working', 'hard', 'on', 'the', 'food', 'security', 'front', 'listen', 'to', 'president', 'jokowi', 'on', 'the', 'self', 'sufficiency', 'level', 'for', 'rice']",positif
139,2023-04-10 03:17:43.743283582,User_138,@erickthohir @jokowi kualitas mentri indonesia,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'kualitas', 'tri', 'indonesia']",positif
140,2023-04-10 03:19:09.712437810,User_139,"@kemetrian bumn @erickthohir @jokowi mohon perhatian , kepedulian sekaligus bantuannya untk menyelesaikan putusan… https://t.co/rxnx9andin","Surabaya, Indonesia","['kemetrian', 'bumn', 'erickthohir', 'jokowi', 'mohon', 'perhati', 'peduli', 'sekaligus', 'bantu', 'untk', 'selesai', 'putus', 'https', 't', 'co', 'rxnx9andin']",positif
